iter	Passed	Remaining
401	16413	228557
402	16437	228293
403	16462	228027
404	16486	227763
405	16513	227524
406	16619	228391
407	16867	231182
408	17065	233287
409	17093	233054
410	17121	232820
411	17147	232567
412	17174	232339
413	17202	232105
414	17232	231916
415	17317	232451
416	17360	232435
417	17389	232215
418	17418	232006
419	17450	231836
420	17479	231632
421	17508	231431
422	17538	231230
423	17566	231012
424	17593	230791
425	17619	230546
426	17651	230377
427	17674	230096
428	17696	229800
429	17718	229517
430	17744	229278
431	17767	229004
432	17792	228748
433	17814	228464
434	17837	228191
435	17866	228008
436	17894	227790
437	17918	227542
438	17942	227286
439	17965	227016
440	17986	226730
441	18010	226474
442	18032	226206
443	18078	226230
444	18331	228834
445	18579	231370
446	18605	231132
447	18634	230932
448	18663	230739
449	18690	230519
450	18717	230291
451	18747	230112
452	18798	230189
453	18859	230382
454	18889	230196
455	18921	230045
456	18950	229848
457	18977	229633
458	19004	229415
459	19034	229238
460	19066	229082
461	19094	228880
462	19121	228676
463	19151	228498
464	19177	228274
465	19201	228031
466	19224	227772
467	19248	227532
468	19269	227251
469	19292	226997
470	19314	226732
471	19337	226475
472	19360	226224
473	19384	225987
474	19408	225753
475	19433	225527
476	19457	225295
477	19483	225075
478	19505	224826
479	19531	224611
480	19557	224406
481	19588	224247
482	19723	225287
483	19957	227449
484	20125	228847
485	20158	228711
486	20189	228552
487	20214	228328
488	20243	228145
489	20271	227948
490	20302	227796
491	20371	228066
492	20414	228037
493	20444	227866
494	20471	227671
495	20499	227476
496	20525	227261
497	20555	227095
498	20581	226895
499	20610	226716
500	20639	226544
501	20667	226356
502	20696	226185
503	20722	225969
504	20746	225747
505	20770	225525
506	20796	225319
507	20818	225071
508	20844	224863
509	20867	224627
510	20890	224397
511	20918	224217
512	20940	223979
513	20965	223763
514	20987	223522
515	21010	223298
516	21035	223092
517	21059	222875
518	21083	222658
519	21118	222561
520	21255	223529
521	21489	225514
522	21652	226753
523	21682	226590
524	21710	226410
525	21736	226208
526	21766	226046
527	21801	225943
528	21837	225851
529	21884	225865
530	21920	225766
531	21944	225554
532	21973	225385
533	22001	225207
534	22030	225043
535	22059	224880
536	22091	224742
537	22117	224544
538	22146	224384
539	22174	224205
540	22205	224065
541	22227	223835
542	22250	223606
543	22270	223355
544	22311	223315
545	22341	223166
546	22363	222938
547	22386	222725
548	22412	222537
549	22439	222356
550	22460	222118
551	22484	221908
552	22508	221702
553	22531	221494
554	22554	221277
555	22577	221060
556	22603	220876
557	22629	220694
558	22733	221276
559	22980	223236
560	23165	224595
561	23189	224388
562	23216	224208
563	23241	224007
564	23272	223866
565	23301	223709
566	23334	223587
567	23421	223987
568	23450	223835
569	23476	223647
570	23507	223510
571	23537	223359
572	23563	223178
573	23588	222982
574	23618	222836
575	23647	222677
576	23675	222518
577	23700	222328
578	23729	222172
579	23753	221969
580	23776	221762
581	23801	221578
582	23826	221388
583	23850	221186
584	23873	220979
585	23895	220772
586	23920	220584
587	23945	220396
588	23973	220236
589	23998	220055
590	24021	219852
591	24045	219658
592	24066	219443
593	24089	219240
594	24112	219040
595	24137	218858
596	24191	218942
597	24444	220814
598	24666	222413
599	24693	222237
600	24720	222069
601	24746	221892
602	24769	221692
603	24798	221544
604	24829	221414
605	24903	221663
606	24956	221733
607	24984	221576
608	25016	221453
609	25043	221289
610	25069	221109
611	25094	220925
612	25125	220799
613	25157	220681
614	25187	220543
615	25216	220400
616	25243	220236
617	25267	220047
618	25292	219865
619	25314	219665
620	25337	219466
621	25361	219280
622	25384	219086
623	25404	218871
624	25427	218678
625	25451	218491
626	25478	218334
627	25501	218141
628	25525	217964
629	25546	217751
630	25567	217543
631	25590	217355
632	25614	217178
633	25639	217003
634	25676	216937
635	25805	217646
636	26170	220331
637	26202	220218
638	26227	220042
639	26252	219868
640	26280	219717
641	26307	219558
642	26336	219417
643	26370	219313
644	26463	219704
645	26489	219544
646	26518	219400
647	26545	219245
648	26572	219086
649	26598	218924
650	26626	218776
651	26655	218638
652	26683	218492
653	26712	218357
654	26740	218211
655	26768	218064
656	26792	217889
657	26817	217715
658	26838	217517
659	26860	217328
660	26880	217121
661	26903	216936
662	26929	216773
663	26953	216600
664	26981	216457
665	27007	216305
666	27033	216147
667	27056	215969
668	27081	215800
669	27103	215612
670	27126	215433
671	27150	215260
672	27175	215100
673	27303	215754
674	27542	217280
675	27708	218225
676	27739	218107
677	27768	217969
678	27797	217837
679	27829	217726
680	27863	217627
681	27901	217563
682	27953	217610
683	27987	217513
684	28015	217374
685	28042	217228
686	28070	217088
687	28096	216930
688	28124	216788
689	28153	216658
690	28181	216520
691	28207	216366
692	28234	216219
693	28261	216073
694	28284	215900
695	28304	215698
696	28325	215512
697	28350	215352
698	28373	215176
699	28395	214997
700	28420	214836
701	28445	214675
702	28472	214534
703	28499	214397
704	28524	214235
705	28547	214063
706	28569	213884
707	28590	213703
708	28613	213529
709	28635	213354
710	28657	213178
711	28681	213014
712	28745	213154
713	28986	214600
714	29217	215961
715	29243	215816
716	29270	215670
717	29297	215527
718	29324	215387
719	29348	215220
720	29375	215083
721	29440	215216
722	29503	215341
723	29531	215207
724	29560	215079
725	29587	214937
726	29614	214798
727	29641	214659
728	29672	214544
729	29701	214423
730	29729	214290
731	29756	214152
732	29785	214022
733	29808	213860
734	29831	213688
735	29853	213514
736	29875	213340
737	29898	213177
738	29924	213037
739	29949	212882
740	29972	212718
741	29999	212581
742	30026	212448
743	30046	212262
744	30070	212106
745	30095	211956
746	30117	211789
747	30139	211618
748	30164	211472
749	30187	211313
750	30226	211265
751	30458	212564
752	30597	213210
753	30760	214015
754	30785	213869
755	30811	213725
756	30840	213598
757	30871	213492
758	30904	213399
759	30962	213481
760	31020	213555
761	31051	213445
762	31078	213313
763	31106	213188
764	31134	213057
765	31162	212930
766	31193	212826
767	31223	212707
768	31252	212588
769	31279	212455
770	31308	212336
771	31334	212197
772	31356	212030
773	31378	211865
774	31401	211710
775	31427	211567
776	31453	211432
777	31474	211261
778	31495	211091
779	31520	210947
780	31547	210811
781	31571	210666
782	31592	210495
783	31614	210332
784	31637	210177
785	31659	210016
786	31683	209864
787	31706	209711
788	31727	209547
789	31771	209527
790	32012	210813
791	32277	212249
792	32310	212157
793	32334	212008
794	32360	211869
795	32387	211737
796	32416	211622
797	32448	211526
798	32475	211398
799	32526	211424
800	32566	211376
801	32593	211246
802	32627	211164
803	32655	211040
804	32682	210911
805	32711	210801
806	32741	210687
807	32771	210582
808	32797	210446
809	32822	210308
810	32852	210199
811	32875	210044
812	32899	209900
813	32924	209761
814	32949	209625
815	32972	209470
816	32995	209320
817	33016	209156
818	33036	208989
819	33062	208855
820	33089	208735
821	33112	208587
822	33134	208429
823	33156	208276
824	33183	208150
825	33204	207991
826	33228	207846
827	33253	207712
828	33274	207555
829	33319	207544
830	33556	208729
831	33811	210023
832	33838	209895
833	33864	209763
834	33890	209631
835	33917	209507
836	33944	209388
837	33975	209282
838	34028	209321
839	34094	209440
840	34123	209324
841	34151	209208
842	34181	209105
843	34211	208995
844	34236	208865
845	34268	208768
846	34295	208647
847	34321	208521
848	34351	208416
849	34377	208287
850	34404	208162
851	34426	208015
852	34448	207861
853	34472	207722
854	34495	207579
855	34516	207421
856	34540	207280
857	34563	207137
858	34586	206994
859	34613	206873
860	34636	206731
861	34657	206579
862	34679	206427
863	34700	206277
864	34725	206144
865	34750	206013
866	34774	205879
867	34799	205749
868	34864	205855
869	35107	207013
870	35331	208051
871	35355	207918
872	35385	207811
873	35412	207695
874	35440	207579
875	35472	207488
876	35506	207410
877	35548	207377
878	35624	207543
879	35657	207463
880	35684	207340
881	35715	207246
882	35743	207133
883	35773	207032
884	35805	206943
885	35832	206823
886	35859	206706
887	35884	206575
888	35912	206465
889	35938	206343
890	35960	206196
891	35983	206058
892	36008	205930
893	36031	205791
894	36056	205662
895	36079	205522
896	36103	205391
897	36130	205274
898	36157	205161
899	36179	205015
900	36202	204881
901	36226	204746
902	36249	204608
903	36270	204460
904	36295	204335
905	36319	204208
906	36403	204414
907	36645	205503
908	36871	206505
909	36901	206405
910	36927	206283
911	36952	206157
912	36981	206052
913	37012	205959
914	37042	205861
915	37116	206001
916	37157	205968
917	37187	205867
918	37216	205761
919	37245	205661
920	37274	205557
921	37304	205459
922	37331	205343
923	37359	205233
924	37389	205136
925	37416	205023
926	37441	204900
927	37469	204788
928	37493	204659
929	37513	204511
930	37535	204366
931	37557	204228
932	37579	204088
933	37603	203961
934	37626	203829
935	37652	203712
936	37678	203591
937	37701	203459
938	37725	203329
939	37750	203209
940	37778	203102
941	37801	202972
942	37827	202855
943	37851	202729
944	37936	202930
945	38178	203969
946	38390	204841
947	38416	204727
948	38443	204612
949	38473	204515
950	38502	204417
951	38542	204371
952	38612	204485
953	38661	204494
954	38687	204377
955	38716	204272
956	38744	204168
957	38773	204066
958	38801	203958
959	38830	203861
960	38859	203760
961	38888	203657
962	38913	203538
963	38941	203433
964	38968	203322
965	38991	203193
966	39013	203054
967	39037	202932
968	39064	202819
969	39090	202707
970	39112	202569
971	39136	202445
972	39161	202329
973	39190	202228
974	39216	202114
975	39241	201999
976	39265	201876
977	39288	201747
978	39311	201619
979	39335	201494
980	39359	201371
981	39390	201284
982	39624	202234
983	39883	203311
984	39916	203228
985	39943	203119
986	39968	203003
987	39994	202886
988	40025	202797
989	40058	202718
990	40105	202712
991	40170	202798
992	40201	202708
993	40232	202618
994	40260	202514
995	40289	202418
996	40316	202311
997	40343	202203
998	40370	202095
999	40395	201976
1000	40422	201870
1001	40452	201777
1002	40482	201687
1003	40505	201561
1004	40526	201421
1005	40548	201292
1006	40570	201158
1007	40591	201023
1008	40614	200898
1009	40636	200766
1010	40659	200645
1011	40681	200513
1012	40708	200409
1013	40732	200289
1014	40757	200172
1015	40781	200056
1016	40802	199919
1017	40824	199792
1018	40846	199661
1019	40868	199535
1020	40903	199469
1021	41135	200365
1022	41396	201397
1023	41427	201312
1024	41454	201208
1025	41481	201101
1026	41507	200991
1027	41539	200909
1028	41574	200840
1029	41625	200851
1030	41693	200947
1031	41725	200865
1032	41755	200773
1033	41782	200671
1034	41810	200570
1035	41837	200463
1036	41867	200374
1037	41895	200275
1038	41924	200179
1039	41953	200086
1040	41984	200002
1041	42009	199889
1042	42030	199757
1043	42057	199652
1044	42084	199549
1045	42109	199435
1046	42133	199319
1047	42157	199201
1048	42183	199094
1049	42210	198993
1050	42234	198877
1051	42257	198756
1052	42282	198641
1053	42306	198527
1054	42330	198411
1055	42353	198292
1056	42380	198189
1057	42414	198123
1058	42644	198967
1059	42779	199369
1060	42940	199889
1061	42969	199797
1062	42996	199691
1063	43022	199583
1064	43048	199480
1065	43076	199381
1066	43101	199270
1067	43163	199326
1068	43212	199328
1069	43238	199218
1070	43268	199131
1071	43295	199029
1072	43322	198928
1073	43348	198822
1074	43379	198740
1075	43406	198636
1076	43438	198557
1077	43468	198469
1078	43495	198371
1079	43521	198262
1080	43542	198136
1081	43564	198013
1082	43588	197898
1083	43613	197789
1084	43638	197679
1085	43663	197569
1086	43688	197461
1087	43713	197355
1088	43742	197261
1089	43765	197143
1090	43788	197029
1091	43814	196924
1092	43838	196811
1093	43862	196697
1094	43884	196577
1095	43908	196468
1096	44066	196951
1097	44203	197346
1098	44438	198175
1099	44464	198068
1100	44492	197972
1101	44518	197867
1102	44546	197775
1103	44574	197679
1104	44602	197584
1105	44629	197482
1106	44662	197412
1107	44738	197527
1108	44769	197446
1109	44796	197347
1110	44825	197255
1111	44853	197161
1112	44880	197064
1113	44909	196972
1114	44937	196880
1115	44964	196781
1116	44992	196686
1117	45019	196587
1118	45047	196495
1119	45070	196380
1120	45094	196269
1121	45117	196152
1122	45142	196044
1123	45165	195933
1124	45188	195817
1125	45211	195701
1126	45234	195587
1127	45263	195501
1128	45290	195403
1129	45313	195287
1130	45337	195178
1131	45361	195070
1132	45384	194956
1133	45405	194835
1134	45429	194725
1135	45639	195413
1136	45884	196250
1137	46073	196842
1138	46104	196765
1139	46136	196685
1140	46162	196584
1141	46188	196483
1142	46215	196386
1143	46242	196286
1144	46283	196249
1145	46336	196263
1146	46376	196220
1147	46405	196130
1148	46431	196030
1149	46460	195940
1150	46488	195850
1151	46515	195752
1152	46543	195661
1153	46572	195571
1154	46603	195492
1155	46630	195396
1156	46660	195312
1157	46686	195213
1158	46710	195102
1159	46734	194997
1160	46759	194892
1161	46783	194781
1162	46805	194668
1163	46832	194571
1164	46859	194475
1165	46886	194381
1166	46913	194285
1167	46935	194172
1168	46961	194072
1169	46985	193965
1170	47010	193864
1171	47034	193755
1172	47069	193694
1173	47205	194048
1174	47438	194800
1175	47599	195254
1176	47630	195174
1177	47660	195090
1178	47688	195000
1179	47715	194906
1180	47740	194801
1181	47766	194702
1182	47794	194613
1183	47875	194736
1184	47908	194667
1185	47938	194581
1186	47963	194480
1187	47989	194382
1188	48016	194287
1189	48045	194198
1190	48073	194109
1191	48103	194027
1192	48131	193938
1193	48158	193842
1194	48185	193750
1195	48212	193657
1196	48235	193545
1197	48259	193440
1198	48281	193328
1199	48304	193218
1200	48326	193103
1201	48348	192991
1202	48371	192881
1203	48393	192770
1204	48418	192667
1205	48440	192556
1206	48464	192451
1207	48485	192336
1208	48509	192230
1209	48534	192132
1210	48557	192023
1211	48592	191963
1212	48827	192693
1213	48963	193031
1214	49119	193447
1215	49145	193349
1216	49173	193257
1217	49199	193161
1218	49228	193077
1219	49261	193007
1220	49291	192928
1221	49362	193005
1222	49406	192980
1223	49432	192882
1224	49461	192800
1225	49490	192713
1226	49518	192624
1227	49545	192533
1228	49573	192446
1229	49602	192361
1230	49629	192269
1231	49658	192183
1232	49682	192080
1233	49712	192000
1234	49738	191905
1235	49761	191798
1236	49782	191685
1237	49807	191585
1238	49828	191470
1239	49850	191362
1240	49872	191253
1241	49896	191147
1242	49923	191059
1243	49950	190967
1244	49972	190857
1245	49996	190758
1246	50021	190659
1247	50045	190557
1248	50068	190450
1249	50091	190348
1250	50157	190406
1251	50407	191163
1252	50634	191830
1253	50657	191722
1254	50685	191634
1255	50715	191555
1256	50742	191466
1257	50775	191395
1258	50808	191329
1259	50875	191386
1260	50927	191393
1261	50954	191301
1262	50982	191213
1263	51008	191118
1264	51039	191045
1265	51064	190946
1266	51092	190859
1267	51120	190774
1268	51147	190684
1269	51173	190591
1270	51201	190506
1271	51228	190414
1272	51251	190312
1273	51275	190210
1274	51296	190098
1275	51321	190002
1276	51344	189899
1277	51367	189794
1278	51388	189684
1279	51412	189582
1280	51436	189485
1281	51463	189394
1282	51487	189297
1283	51508	189186
1284	51533	189088
1285	51555	188984
1286	51578	188882
1287	51601	188778
1288	51624	188674
1289	51709	188798
1290	51951	189495
1291	52178	190135
1292	52203	190039
1293	52231	189956
1294	52258	189864
1295	52284	189773
1296	52320	189716
1297	52368	189704
1298	52435	189762
1299	52468	189692
1300	52494	189602
1301	52523	189520
1302	52552	189439
1303	52580	189353
1304	52607	189266
1305	52639	189196
1306	52670	189121
1307	52698	189036
1308	52726	188952
1309	52756	188877
1310	52781	188782
1311	52803	188674
1312	52828	188583
1313	52851	188480
1314	52878	188392
1315	52901	188289
1316	52925	188192
1317	52947	188088
1318	52975	188004
1319	53002	187916
1320	53029	187830
1321	53051	187726
1322	53076	187632
1323	53099	187531
1324	53123	187437
1325	53146	187337
1326	53180	187272
1327	53406	187888
1328	53543	188186
1329	53714	188606
1330	53745	188532
1331	53773	188448
1332	53799	188357
1333	53827	188274
1334	53856	188195
1335	53888	188125
1336	53961	188198
1337	54005	188172
1338	54034	188091
1339	54061	188004
1340	54087	187916
1341	54114	187829
1342	54143	187747
1343	54172	187667
1344	54200	187586
1345	54229	187507
1346	54259	187430
1347	54289	187356
1348	54317	187271
1349	54339	187168
1350	54361	187065
1351	54383	186964
1352	54406	186863
1353	54429	186765
1354	54451	186662
1355	54472	186554
1356	54496	186461
1357	54524	186377
1358	54547	186281
1359	54570	186183
1360	54595	186090
1361	54622	186006
1362	54645	185905
1363	54668	185810
1364	54692	185713
1365	54919	186308
1366	55048	186570
1367	55232	187016
1368	55261	186934
1369	55288	186850
1370	55318	186774
1371	55345	186690
1372	55378	186626
1373	55409	186552
1374	55483	186625
1375	55523	186585
1376	55549	186497
1377	55576	186409
1378	55603	186325
1379	55630	186240
1380	55654	186147
1381	55683	186069
1382	55710	185983
1383	55738	185902
1384	55766	185822
1385	55793	185735
1386	55821	185655
1387	55847	185566
1388	55869	185467
1389	55890	185362
1390	55915	185271
1391	55937	185170
1392	55959	185073
1393	55983	184979
1394	56004	184876
1395	56033	184799
1396	56056	184700
1397	56078	184600
1398	56099	184498
1399	56124	184409
1400	56148	184314
1401	56170	184216
1402	56192	184118
1403	56226	184058
1404	56460	184652
1405	56713	185307
1406	56745	185241
1407	56771	185151
1408	56798	185068
1409	56827	184990
1410	56855	184909
1411	56888	184847
1412	56950	184878
1413	57004	184883
1414	57036	184813
1415	57060	184722
1416	57090	184647
1417	57117	184564
1418	57145	184484
1419	57172	184400
1420	57196	184308
1421	57224	184229
1422	57252	184150
1423	57279	184066
1424	57304	183979
1425	57332	183898
1426	57357	183808
1427	57380	183714
1428	57407	183630
1429	57432	183543
1430	57455	183447
1431	57481	183361
1432	57502	183262
1433	57527	183172
1434	57553	183087
1435	57574	182986
1436	57597	182893
1437	57620	182799
1438	57643	182705
1439	57667	182614
1440	57690	182518
1441	57713	182427
1442	57886	182806
1443	58025	183077
1444	58260	183652
1445	58282	183553
1446	58308	183467
1447	58333	183381
1448	58359	183293
1449	58391	183227
1450	58423	183160
1451	58487	183195
1452	58545	183211
1453	58570	183124
1454	58598	183044
1455	58625	182963
1456	58651	182878
1457	58679	182800
1458	58708	182725
1459	58737	182648
1460	58766	182572
1461	58794	182496
1462	58822	182416
1463	58850	182340
1464	58871	182241
1465	58894	182148
1466	58917	182055
1467	58943	181968
1468	58966	181876
1469	58988	181781
1470	59013	181694
1471	59035	181598
1472	59060	181513
1473	59084	181423
1474	59108	181333
1475	59132	181244
1476	59156	181154
1477	59179	181060
1478	59203	180972
1479	59226	180881
1480	59263	180832
1481	59477	181322
1482	59729	181928
1483	59910	182315
1484	59936	182229
1485	59963	182151
1486	59990	182070
1487	60017	181988
1488	60051	181928
1489	60080	181853
1490	60135	181859
1491	60196	181879
1492	60223	181800
1493	60251	181722
1494	60277	181639
1495	60305	181562
1496	60331	181476
1497	60363	181411
1498	60388	181326
1499	60415	181245
1500	60442	181167
1501	60471	181093
1502	60497	181008
1503	60521	180919
1504	60543	180825
1505	60567	180737
1506	60592	180651
1507	60613	180555
1508	60636	180462
1509	60661	180376
1510	60686	180293
1511	60714	180216
1512	60737	180125
1513	60761	180037
1514	60785	179949
1515	60809	179860
1516	60831	179768
1517	60854	179678
1518	60878	179588
1519	60922	179561
1520	61173	180141
1521	61423	180717
1522	61454	180650
1523	61481	180570
1524	61508	180490
1525	61531	180401
1526	61557	180317
1527	61592	180263
1528	61620	180185
1529	61695	180248
1530	61740	180220
1531	61765	180136
1532	61791	180054
1533	61816	179969
1534	61839	179879
1535	61869	179809
1536	61902	179747
1537	61932	179678
1538	61960	179600
1539	61986	179518
1540	62016	179448
1541	62042	179368
1542	62063	179273
1543	62087	179184
1544	62109	179093
1545	62130	178998
1546	62153	178905
1547	62176	178817
1548	62200	178729
1549	62221	178636
1550	62247	178556
1551	62270	178465
1552	62295	178383
1553	62317	178290
1554	62337	178193
1555	62360	178102
1556	62381	178010
1557	62406	177925
1558	62429	177837
1559	62559	178052
1560	62802	178591
1561	63004	179011
1562	63033	178936
1563	63060	178858
1564	63088	178784
1565	63116	178708
1566	63140	178623
1567	63169	178550
1568	63242	178603
1569	63296	178600
1570	63324	178526
1571	63353	178453
1572	63384	178386
1573	63408	178300
1574	63436	178225
1575	63463	178148
1576	63492	178078
1577	63520	178002
1578	63548	177927
1579	63577	177856
1580	63605	177781
1581	63628	177692
1582	63651	177604
1583	63675	177519
1584	63699	177432
1585	63721	177343
1586	63743	177253
1587	63767	177166
1588	63789	177077
1589	63816	176999
1590	63843	176925
1591	63866	176836
1592	63890	176751
1593	63914	176667
1594	63937	176579
1595	63961	176494
1596	63985	176411
1597	64117	176622
1598	64359	177138
1599	64532	177465
1600	64558	177384
1601	64585	177307
1602	64610	177226
1603	64636	177145
1604	64663	177068
1605	64697	177011
1606	64780	177086
1607	64832	177078
1608	64869	177030
1609	64896	176954
1610	64925	176881
1611	64950	176801
1612	64979	176729
1613	65007	176656
1614	65034	176580
1615	65061	176503
1616	65088	176427
1617	65116	176353
1618	65140	176270
1619	65163	176183
1620	65186	176096
1621	65209	176008
1622	65232	175923
1623	65258	175843
1624	65282	175760
1625	65304	175671
1626	65333	175602
1627	65358	175519
1628	65381	175434
1629	65405	175351
1630	65428	175263
1631	65451	175177
1632	65474	175092
1633	65496	175005
1634	65541	174976
1635	65678	175196
1636	66033	175995
1637	66066	175934
1638	66093	175858
1639	66120	175782
1640	66146	175705
1641	66173	175628
1642	66199	175551
1643	66242	175518
1644	66295	175511
1645	66332	175462
1646	66361	175391
1647	66389	175320
1648	66416	175244
1649	66443	175168
1650	66472	175100
1651	66501	175029
1652	66531	174961
1653	66558	174886
1654	66588	174820
1655	66614	174742
1656	66635	174652
1657	66657	174564
1658	66680	174479
1659	66703	174394
1660	66728	174312
1661	66751	174229
1662	66774	174143
1663	66797	174059
1664	66825	173987
